2.72201734781;2.86718377471;-3.23263829947;2.35701093078;-3.27656763792;2.451754421;-3.10272997618;2.11607822776;-3.29100006819;2.86634764075;-3.12797158957;-3.11925259233;-3.29363173246;-3.13181629777;-3.43326896429;-3.14158383012;-3.29206222296;-3.27447476983;-3.22365444899;-2.99565568566;-3.42941993475;-3.04798856378;2.68792587519;-3.08939757943;-3.2966825366;-3.11865583062;-3.43634265661;-3.36395707726;2.71253615618;-3.39882531762;2.61193662882;2.8582213819;-3.25763314962;-2.96896806359;-3.25624507666;-3.25724235177;-3.36634963751;-3.3067201674;-3.45070070028;-3.34348884225
2.73150116205;2.93503606319;-3.24239200354;2.31196320057;-3.20412915945;2.23454344273;-3.11725467443;2.08438122272;-3.26072281599;2.8776923418;-3.18245881796;-3.11391031742;-3.28407210112;-3.11769521236;-3.36748880148;-3.12064898014;-3.25788301229;-3.26214182377;-3.12386959791;-3.05796802044;-3.20668262243;-3.07682216167;-3.27598017454;-3.09188807011;-3.2580305934;-3.104621768;-3.32937973738;-3.20248758793;-3.39429825544;-3.21943175793;-3.44437998533;-3.23230946064;-3.21543592215;-2.95428597927;-3.25713270903;-3.22584998608;-3.33189886808;-3.2571400404;-3.3904427886;-3.28102529049
3.0087902844;3.40847289562;2.57163909078;2.8432687521;2.56609919667;2.67931687832;2.54096010327;2.28447854519;2.95409801602;3.27234113216;-2.99511954188;-2.81150209904;-3.1394970119;-2.76751196384;-3.2657494247;-2.73081600666;2.99137285352;3.4047254324;-3.0035135448;-2.82416832447;-3.17099711299;-2.80442488194;2.96563866735;-2.78778755665;-3.25395318866;-2.73206961155;-3.10090562701;-2.86792171001;2.96408870816;-2.85908329487;2.78037026525;-2.85154211521;-3.17743822932;-2.60539615154;-3.05609223247;-2.86237680912;2.97388270497;3.3947173357;2.76483133435;3.37298452854
2.94878032804;3.01579031348;-3.22998711467;2.31946334243;-3.24365851283;2.33910855651;-3.01793548465;2.07697877288;-3.17290994525;2.82711920142;-2.82299086452;-3.11313286424;-2.97432634234;-3.13914862275;-3.1098921001;-3.16013899446;-3.19258376956;2.96491965652;-2.93895551562;-3.17327275872;-3.08756634593;-3.22432008386;-3.21678134799;-3.26577869058;-3.21719786525;-3.1679443419;-2.99968644977;-3.06130591035;-3.17810174823;-3.13696232438;-3.32920190692;-3.19871631265;-3.20031902194;-3.02132359147;-2.98481151462;-3.01014342904;-3.1867980659;-3.13582339883;2.93025019765;-3.23634472489
2.95126967132;3.28591172397;2.3402736634;2.63468258083;2.33894996345;2.62336246669;2.25380520523;2.17488949001;2.80737952888;3.04602138698;-3.06309075654;3.22479145229;-3.15775151551;3.25376789272;-3.24168629944;3.27869217098;2.84541063011;3.17992179096;-3.14606304467;3.12812773883;-3.23941607773;3.13737432659;-3.32098646462;3.14533869922;2.88295249641;-2.95615537465;-3.16856141388;3.2147988528;-3.30172605813;3.2191721648;2.86663083732;3.22291152179;-3.32587356865;-2.83019168675;-3.10224528611;3.2215539664;-3.25316472352;3.204050228;2.90130619705;3.1895186156
2.81515663862;3.34365180135;-3.15047556162;2.49491932988;-3.44319278002;2.88555911183;-3.18862658739;2.53523901105;-3.39884644747;3.20516493917;-3.06474095583;-2.75582692027;-3.21124845743;-2.77249714732;-3.34176784754;-2.78634831309;-3.4135606885;3.34201100469;-3.09218961;-2.74255368114;-3.25654870272;-2.79135844111;-3.40190201998;-2.83218762279;-3.43304759264;-2.79118844867;-3.16223436594;-2.80560538173;-3.45734006166;-2.91343137622;2.57228320837;3.27780845761;-3.41078168154;-2.64632102847;-3.10943228006;-2.80191680789;-3.43872672319;3.30357459188;2.5622240901;3.15699389577
2.79628449678;3.31496696174;-3.16669362783;2.68433217704;-3.18171614408;2.70926932991;-3.03599256277;2.49327425659;-3.16598266363;3.22896485031;-3.24369376898;-2.78832645714;2.78361684084;-2.82638831437;2.58444029093;-2.85622210801;-3.1808039546;-2.91067428887;-3.15771955252;-2.91122551262;-3.36931985617;3.309950158;2.74347263575;3.2625079602;-3.20071095228;-2.75506468117;-3.31065815687;-2.73632760346;2.7025590539;-2.85105462372;2.49845319986;-2.94321866333;-3.17842310667;-2.60310526192;2.66812855005;-2.81175656617;1.88882738352;2.73265080154;1.20799285173;1.71965770423
2.80855253339;3.34997160733;-3.42113777995;2.66111905873;-3.41138407588;2.63800795376;-3.20076534152;2.30029328167;-3.35061737895;3.23997481167;-3.15943810344;-2.76867429912;-3.21065041423;-2.76537983119;-3.25395295024;-2.76266805828;-3.34037324786;-2.90519468486;-3.2211792171;-2.75300996006;-3.28457280993;-2.76003710926;-3.33748313785;-2.76578252017;-3.33229896426;-2.75272743404;-3.297172755;-2.82321564853;-3.36721345782;-2.83555690944;-3.42379924655;-2.84540764987;-3.28257891536;-2.61102001369;-3.27019783854;-2.85295908153;-3.36195728183;-2.88294927776;-3.43393132091;-2.90607945621
2.7844709754;3.31369401515;2.7512549758;2.76575352252;-3.46804100275;2.62856651843;-3.17941576242;2.25280596316;-3.42275053263;3.25195194781;-3.2453570962;-2.75284813344;-3.30566340685;-2.75204871595;-3.35657864809;-2.75138877332;-3.41996508837;-2.89354251325;-3.29978138208;-2.76118682325;-3.38203340769;-2.7739815563;-3.4506161809;-2.78450416028;-3.42017513514;-2.74195359647;-3.39035540819;-2.82528589666;2.74568861723;-2.85859106481;2.62837618589;-2.88553260267;-3.37775188684;-2.59977315366;-3.31754285097;-2.84436057508;-3.4699254632;-2.90235970914;2.69347351789;-2.94779418409
2.81414246559;3.28000473976;2.75250577927;2.71577453613;2.72449707985;2.80053591728;-3.38041162491;2.38927316666;-3.3657207489;3.20005393028;-3.1340842247;-2.80481958389;-3.19122242928;-2.80215001106;-3.24020123482;-2.7999329567;-3.35788202286;-2.94526672363;-3.19357442856;-2.80921077728;-3.26088023186;-2.81774616241;-3.31780266762;-2.82479500771;-3.3524274826;-2.79318857193;-3.30353236198;-2.89451694489;-3.36151432991;-2.90557408333;-3.40835022926;-2.91441893578;-3.30474543571;-2.65145158768;-3.23331046104;-2.9200565815;-3.31094622612;-2.9465508461;-3.37260556221;-2.96717095375
